date,ticker
20050107,ABT
20050107,HON
20050107,AEP
20050107,BA
20050107,BMY
20050107,CPB
20050107,CAT
20050107,CVX
20050107,KO
20050107,CL
20050107,ED
20050107,GLW
20050107,DE
20050107,DTE
20050107,D
20050107,DWDP
20050107,ETN
20050107,XOM
20050107,F
20050107,GD
20050107,GE
20050107,GT
20050107,HAL
20050107,HSY
20050107,IBM
20050107,IP
20050107,K
20050107,KMB
20050107,KR
20050107,SPGI
20050107,CVS
20050107,MRK
20050107,ETR
20050107,MMM
20050107,MSI
20050107,NSC
20050107,XEL
20050107,FE
20050107,PPG
20050107,SRE
20050107,PEP
20050107,PFE
20050107,EXC
20050107,MO
20050107,COP
20050107,PG
20050107,PEG
20050107,RTN
20050107,ROK
20050107,EIX
20050107,SO
20050107,TXN
20050107,UNP
20050107,UTX
20050107,WY
20050107,WHR
20050107,XRX
20050107,S.1
20050107,UCL
20050107,MAY.2
20050107,G.1
20050107,T.2
20050107,GP.1
20050107,DAN
20050107,MYG.1
20050107,NAV
20050107,PGL.1
20050107,PD
20050107,0033A
20050107,WWY
20050107,UIS
20050107,HPC
20050107,GM
20050107,IR
20050107,CBE
20050107,WYE
20050107,SGP
20050107,BRK3
20050107,KODK
20050107,ITT
20050107,CEG
20050107,GR
20050107,KHC
20050107,JCP
20050107,BEAM
20050107,MWV
20050107,AA.3
20050107,PBI
20050107,BHI
20050107,DD
20050107,PCG
20050107,SHW
20050107,CMI
20050107,EMR
20050107,SLB
20050107,TEK.1
20050107,AVP
20050107,CSX
20050107,DAL
20050107,MDP
20050107,CLX
20050107,GIS
20050107,SUN.1
20050107,NEM
20050107,MCD
20050107,HLT
20050107,OMX
20050107,LLY
20050107,ACV.1
20050107,BAX
20050107,BDX
20050107,BC
20050107,RSHCQ
20050107,JNJ
20050107,GPC
20050107,HPQ
20050107,LPX
20050107,ABI.3
20050107,WMB
20050107,BCR
20050107,KRI
20050107,TGNA
20050107,IFF
20050107,BDK
20050107,AXP
20050107,CI
20050107,JPM
20050107,TAP
20050107,DIS
20050107,DUK
20050107,NEE
20050107,LNC
20050107,BAC
20050107,WFC
20050107,JP.1
20050107,MEL.3
20050107,SAF
20050107,BUD.2
20050107,CB.1
20050107,AET
20050107,TGT
20050107,INTC
20050107,NSM.2
20050107,CTX.2
20050107,DJ
20050107,BMS
20050107,TXT
20050107,ATI
20050107,THC
20050107,VFC
20050107,WBA
20050107,AIG
20050107,FLR
20050107,FDX
20050107,PCAR
20050107,ADP
20050107,SFA.1
20050107,GWW
20050107,MAS
20050107,DXC
20050107,ADM
20050107,HSH
20050107,MAT
20050107,WEN.2
20050107,BAC2
20050107,WMT
20050107,SNA
20050107,SWK
20050107,ROH
20050107,BF.B
20050107,AAPL
20050107,OXY
20050107,R
20050107,EC.2
20050107,CAG
20050107,LB
20050107,1231B
20050107,VZ
20050107,T
20050107,BLS
20050107,Q.2
20050107,LOW
20050107,PHM
20050107,HES
20050107,AMD
20050107,LMT
20050107,RRD
20050107,HAS
20050107,BLL
20050107,KMG.1
20050107,KATE
20050107,ABS.1
20050107,ANDW
20050107,NYT
20050107,SVU
20050107,RDC
20050107,APD
20050107,NUE
20050107,PKI
20050107,NOC
20050107,CNP
20050107,TJX
20050107,DOV
20050107,PH
20050107,TRCO
20050107,ITW
20050107,JCI
20050107,6583B
20050107,GPS
20050107,JWN
20050107,MDT
20050107,DDS
20050107,HRB
20050107,SYY
20050107,TIN
20050107,RBK
20050107,UST.1
20050107,CA
20050107,MMC
20050107,AVY
20050107,PLL.1
20050107,HD
20050107,PNC
20050107,C
20050107,STI
20050107,GDW
20050107,MIL.2
20050107,FNMA
20050107,NKE
20050107,ECL
20050107,WB.3
20050107,KBH
20050107,NWL
20050107,TMK
20050107,CCTYQ
20050107,TYC
20050107,S
20050107,ORCL
20050107,ASH
20050107,GAS.2
20050107,DUK8
20050107,STJ
20050107,ADSK
20050107,CZR
20050107,CTB
20050107,5938B
20050107,MRO
20050107,X
20050107,AEE
20050107,NOVL
20050107,GLK.1
20050107,AMGN
20050107,FMCC
20050107,AGN.2
20050107,KRB
20050107,LIN
20050107,JAVA
20050107,IPG
20050107,HCA
20050107,COST
20050107,BR.2
20050107,CSCO
20050107,EMN
20050107,KEY
20050107,UNM
20050107,MSFT
20050107,LUV
20050107,UNH
20050107,CBS
20050107,SIAL
20050107,MU
20050107,FDC
20050107,NCC
20050107,DUK6
20050107,AT.2
20050107,BSX
20050107,AMAT
20050107,BK
20050107,CAR
20050107,L
20050107,DRI
20050107,TLAB
20050107,ALL
20050107,FCX
20050107,MS
20050107,M
20050107,PPL
20050107,CMA
20050107,HUM
20050107,LSI.1
20050107,HIG
20050107,FITB
20050107,EMC
20050107,AON
20050107,MTG
20050107,DELL
20050107,LU
20050107,IMS
20050107,MBI
20050107,GDT
20050107,TMO
20050107,AZO
20050107,PTC
20050107,ADBE
20050107,CAH
20050107,SCHW
20050107,PVN
20050107,CFC.3
20050107,EFX
20050107,WAMUQ
20050107,APA
20050107,APC
20050107,PGR
20050107,HBAN
20050107,STT
20050107,IHRTQ
20050107,KLAC
20050107,YUM
20050107,SNV
20050107,BBT
20050107,CINF
20050107,OMC
20050107,LEHMQ
20050107,BIG
20050107,NTRS
20050107,SEE
20050107,NXTL
20050107,GTW
20050107,BEN
20050107,MAR
20050107,COF
20050107,BSC.1
20050107,NAVI
20050107,DG
20050107,WM
20050107,EDS.
20050107,KSS
20050107,RF
20050107,HCR
20050107,PAYX
20050107,BMC
20050107,AES
20050107,SPLS
20050107,CCEP
20050107,SWY
20050107,DHR
20050107,CCL
20050107,SLR
20050107,USB
20050107,CPWR.1
20050107,TWX
20050107,MCK
20050107,ASO.1
20050107,CTL
20050107,AGN
20050107,CMS
20050107,AFL
20050107,APTV
20050107,ODP
20050107,NTAP
20050107,BBY
20050107,VMC
20050107,QCOM
20050107,ADCT
20050107,AW
20050107,LXK
20050107,BBBY
20050107,PNW
20050107,ADI
20050107,TROW
20050107,LEG
20050107,EP
20050107,CMVT
20050107,PTV
20050107,XLNX
20050107,TER
20050107,CTXS
20050107,MOLX
20050107,AABA
20050107,RIG
20050107,NCR
20050107,HOG
20050107,TSG.2
20050107,VRTS.1
20050107,LLTC
20050107,ALTR.1
20050107,SEBL
20050107,MXIM
20050107,APCC.
20050107,A
20050107,SBUX
20050107,CVG
20050107,MEDI
20050107,NVLS.1
20050107,TIF
20050107,SANM
20050107,VC
20050107,MERQ
20050107,BRCM
20050107,JNS
20050107,VIAV
20050107,KSE
20050107,DVN
20050107,5933B
20050107,MCO
20050107,DYN
20050107,KG
20050107,NBR
20050107,PWER
20050107,NI
20050107,EOG
20050107,HOT
20050107,FRX
20050107,CHIR.1
20050107,CPN
20050107,RHI
20050107,INTU
20050107,MET
20050107,SBL.2
20050107,AMBC
20050107,AYE
20050107,SYK
20050107,KMI
20050107,QLGC
20050107,AMCC
20050107,NE
20050107,JBL
20050107,5952B
20050107,FTR
20050107,CTAS
20050107,FISV
20050107,PBG
20050107,MWW
20050107,ZION
20050107,COL
20050107,PMCS
20050107,FDO
20050107,ZBH
20050107,ABC
20050107,CIEN
20050107,IGT.1
20050107,XL
20050107,EOP
20050107,TE
20050107,HMA
20050107,NVDA
20050107,EQR
20050107,GENZ
20050107,JNY
20050107,WAT
20050107,PCL
20050107,CB
20050107,MI.1
20050107,FHN
20050107,TT.2
20050107,BJS.1
20050107,APOL
20050107,SPG
20050107,NFB
20050107,UPS
20050107,EA
20050107,EBAY
20050107,GS
20050107,PRU
20050107,PFG
20050107,0139A
20050107,ANTM
20050107,MON
20050107,TRV
20050107,RAI
20050107,CMCSA
20050107,DGX
20050107,AN
20050107,AIV
20050107,MKC
20050107,SYMC
20050107,FII
20050107,PLD
20050107,MHS
20050107,ESRX
20050107,BIIB
20050107,MTB
20050107,CMX.1
20050107,ETFC
20050107,ACS
20050107,MYL
20050107,VLO
20050107,HSP
20050107,GILD
20050107,STD2
20050107,FSH.2
20050107,TPR
20050107,CIT
20050107,LH
20050107,LLL
20050107,BX1
20050107,FOXA
20050107,BBVA1
20050107,ASN
20050107,XTO
