date,ticker
20130121,ABT
20130121,HON
20130121,AEP
20130121,BA
20130121,BMY
20130121,CPB
20130121,CAT
20130121,CVX
20130121,KO
20130121,CL
20130121,ED
20130121,GLW
20130121,DE
20130121,DTE
20130121,D
20130121,DWDP
20130121,ETN
20130121,XOM
20130121,F
20130121,GD
20130121,GE
20130121,GT
20130121,HAL
20130121,HSY
20130121,IBM
20130121,IP
20130121,K
20130121,KMB
20130121,KR
20130121,SPGI
20130121,CVS
20130121,MRK
20130121,ETR
20130121,MMM
20130121,MSI
20130121,NSC
20130121,XEL
20130121,FE
20130121,PPG
20130121,SRE
20130121,PEP
20130121,PFE
20130121,EXC
20130121,MO
20130121,COP
20130121,PG
20130121,PEG
20130121,RTN
20130121,ROK
20130121,EIX
20130121,SO
20130121,TXN
20130121,UNP
20130121,UTX
20130121,WY
20130121,WHR
20130121,XRX
20130121,KHC
20130121,JCP
20130121,BEAM
20130121,MWV
20130121,AA.3
20130121,PBI
20130121,BHI
20130121,DD
20130121,PCG
20130121,SHW
20130121,CMI
20130121,EMR
20130121,SLB
20130121,AVP
20130121,CSX
20130121,CLX
20130121,GIS
20130121,NEM
20130121,MCD
20130121,LLY
20130121,BAX
20130121,BDX
20130121,JNJ
20130121,GPC
20130121,HPQ
20130121,WMB
20130121,BCR
20130121,TGNA
20130121,IFF
20130121,AXP
20130121,CI
20130121,JPM
20130121,TAP
20130121,DIS
20130121,DUK
20130121,NEE
20130121,LNC
20130121,BAC
20130121,WFC
20130121,CB.1
20130121,AET
20130121,TGT
20130121,INTC
20130121,BMS
20130121,TXT
20130121,ATI
20130121,THC
20130121,VFC
20130121,WBA
20130121,AIG
20130121,FLR
20130121,FDX
20130121,PCAR
20130121,ADP
20130121,GWW
20130121,MAS
20130121,DXC
20130121,ADM
20130121,MAT
20130121,WMT
20130121,SNA
20130121,SWK
20130121,BF.B
20130121,AAPL
20130121,OXY
20130121,R
20130121,CAG
20130121,LB
20130121,VZ
20130121,T
20130121,LOW
20130121,PHM
20130121,HES
20130121,AMD
20130121,LMT
20130121,HAS
20130121,BLL
20130121,RDC
20130121,APD
20130121,NUE
20130121,PKI
20130121,NOC
20130121,CNP
20130121,TJX
20130121,DOV
20130121,PH
20130121,ITW
20130121,JCI
20130121,GPS
20130121,JWN
20130121,MDT
20130121,HRB
20130121,SYY
20130121,CA
20130121,MMC
20130121,AVY
20130121,PLL.1
20130121,HD
20130121,PNC
20130121,C
20130121,STI
20130121,NKE
20130121,ECL
20130121,NWL
20130121,TMK
20130121,S
20130121,ORCL
20130121,STJ
20130121,ADSK
20130121,MRO
20130121,X
20130121,AEE
20130121,AMGN
20130121,AGN.2
20130121,LIN
20130121,IPG
20130121,COST
20130121,CSCO
20130121,EMN
20130121,KEY
20130121,UNM
20130121,MSFT
20130121,LUV
20130121,UNH
20130121,CBS
20130121,SIAL
20130121,MU
20130121,BSX
20130121,AMAT
20130121,BK
20130121,L
20130121,DRI
20130121,ALL
20130121,FCX
20130121,MS
20130121,M
20130121,PPL
20130121,CMA
20130121,HUM
20130121,LSI.1
20130121,HIG
20130121,FITB
20130121,EMC
20130121,AON
20130121,DELL
20130121,TMO
20130121,AZO
20130121,ADBE
20130121,CAH
20130121,SCHW
20130121,EFX
20130121,APA
20130121,APC
20130121,PGR
20130121,HBAN
20130121,STT
20130121,KLAC
20130121,YUM
20130121,BBT
20130121,CINF
20130121,OMC
20130121,BIG
20130121,NTRS
20130121,SEE
20130121,BEN
20130121,MAR
20130121,COF
20130121,NAVI
20130121,WM
20130121,KSS
20130121,RF
20130121,PAYX
20130121,BMC
20130121,AES
20130121,SPLS
20130121,CCEP
20130121,SWY
20130121,DHR
20130121,CCL
20130121,USB
20130121,TWX
20130121,MCK
20130121,CTL
20130121,AGN
20130121,CMS
20130121,AFL
20130121,NTAP
20130121,BBY
20130121,VMC
20130121,QCOM
20130121,BBBY
20130121,PNW
20130121,ADI
20130121,TROW
20130121,LEG
20130121,XLNX
20130121,TER
20130121,CTXS
20130121,MOLX
20130121,AABA
20130121,HOG
20130121,LLTC
20130121,ALTR.1
20130121,A
20130121,SBUX
20130121,TIF
20130121,BRCM
20130121,VIAV
20130121,DVN
20130121,MCO
20130121,NBR
20130121,NI
20130121,EOG
20130121,HOT
20130121,FRX
20130121,RHI
20130121,INTU
20130121,MET
20130121,SYK
20130121,JBL
20130121,FTR
20130121,CTAS
20130121,FISV
20130121,ZION
20130121,COL
20130121,FDO
20130121,ZBH
20130121,ABC
20130121,IGT.1
20130121,XL
20130121,TE
20130121,NVDA
20130121,EQR
20130121,WAT
20130121,PCL
20130121,FHN
20130121,APOL
20130121,SPG
20130121,UPS
20130121,EA
20130121,EBAY
20130121,GS
20130121,PRU
20130121,PFG
20130121,ANTM
20130121,MON
20130121,TRV
20130121,RAI
20130121,CMCSA
20130121,DGX
20130121,AN
20130121,AIV
20130121,MKC
20130121,SYMC
20130121,PLD
20130121,ESRX
20130121,BIIB
20130121,MTB
20130121,ETFC
20130121,MYL
20130121,VLO
20130121,HSP
20130121,GILD
20130121,TPR
20130121,LH
20130121,LLL
20130121,FOXA
20130121,NOV
20130121,STZ
20130121,DHI
20130121,TSN
20130121,VNO
20130121,MUR
20130121,PSA
20130121,CVH
20130121,AMP
20130121,LEN
20130121,PDCO
20130121,AMZN
20130121,GNW
20130121,VIAB
20130121,WFM
20130121,EL
20130121,VRSN
20130121,HAR
20130121,CHK
20130121,KIM
20130121,BXP
20130121,GOOGL
20130121,DF
20130121,SNDK
20130121,LM
20130121,JNPR
20130121,CNX
20130121,WIN
20130121,WYND
20130121,CME
20130121,WU
20130121,CELG
20130121,FIS
20130121,CBRE
20130121,CTSH
20130121,BTU
20130121,DTV.2
20130121,SE.7
20130121,AVB
20130121,RL
20130121,VAR
20130121,HCBK
20130121,WEC3
20130121,CHRW
20130121,HST
20130121,ANF
20130121,MDLZ
20130121,AIZ
20130121,PCP
20130121,DFS
20130121,AKAM
20130121,JEF
20130121,MCHP
20130121,ICE
20130121,ANDV
20130121,TDC
20130121,EXPE
20130121,NBL
20130121,EXPD
20130121,NYX
20130121,JEC
20130121,POM
20130121,AMT
20130121,GME
20130121,RRC
20130121,GHC
20130121,TSS
20130121,CAM
20130121,HCP
20130121,PM
20130121,ISRG
20130121,SWN
20130121,LO
20130121,COG
20130121,SNI
20130121,MA
20130121,DVA
20130121,IVZ
20130121,CF
20130121,FAST
20130121,CRM
20130121,HRS
20130121,PXD
20130121,APH
20130121,FLS
20130121,DPS
20130121,NDAQ
20130121,WEC
20130121,SJM
20130121,PBCT
20130121,XRAY
20130121,WYNN
20130121,SRCL
20130121,LIFE.3
20130121,DNB
20130121,RSG
20130121,EQT
20130121,FLIR
20130121,OI
20130121,SCG
20130121,IRM
20130121,WELL
20130121,DO
20130121,HRL
20130121,VTR
20130121,ES
20130121,ORLY
20130121,TWC
20130121,DNR
20130121,FTI.1
20130121,PCS
20130121,WDC
20130121,PWR
20130121,RHT
20130121,FMC
20130121,CFN
20130121,ARG
20130121,FSLR
20130121,BKNG
20130121,ROST
20130121,V
20130121,LDOS
20130121,CLF
20130121,MJN
20130121,ROP
20130121,NRG
20130121,URBN
20130121,BRK.B
20130121,HP
20130121,DISCA
20130121,OKE
20130121,CERN
20130121,KMX
20130121,QEP
20130121,CB
20130121,TYC
20130121,IR
20130121,NFX
20130121,FFIV
20130121,NFLX
20130121,ATUS
20130121,NE
20130121,JOY
20130121,COV
20130121,EW
20130121,BLK
20130121,CMG
20130121,MPC
20130121,ACN
20130121,MOS
20130121,TEL
20130121,XYL
20130121,SO7
20130121,PRGO
20130121,BWA
20130121,DLTR
20130121,TRIP
20130121,WPX
20130121,CCI
20130121,FOSL
20130121,PSX
20130121,KMI
20130121,ALXN
20130121,LRCX
20130121,MNST
20130121,STX
20130121,ESV
20130121,LYB
20130121,PNR
20130121,ADT.4
20130121,KRFT
20130121,PETM
20130121,DG
20130121,GRMN
20130121,APTV
20130121,ABBV
