date,ticker
20021107,ABT
20021107,HON
20021107,AEP
20021107,BA
20021107,BMY
20021107,CPB
20021107,CAT
20021107,CVX
20021107,KO
20021107,CL
20021107,ED
20021107,GLW
20021107,DE
20021107,DTE
20021107,D
20021107,DWDP
20021107,ETN
20021107,XOM
20021107,F
20021107,GD
20021107,GE
20021107,GT
20021107,HAL
20021107,HSY
20021107,IBM
20021107,IP
20021107,K
20021107,KMB
20021107,KR
20021107,SPGI
20021107,CVS
20021107,MRK
20021107,ETR
20021107,MMM
20021107,MSI
20021107,NSC
20021107,XEL
20021107,FE
20021107,PPG
20021107,SRE
20021107,PEP
20021107,PFE
20021107,EXC
20021107,MO
20021107,COP
20021107,PG
20021107,PEG
20021107,RTN
20021107,ROK
20021107,EIX
20021107,SO
20021107,TXN
20021107,UNP
20021107,UTX
20021107,WY
20021107,WHR
20021107,XRX
20021107,TRW.1
20021107,AAL
20021107,HBC1
20021107,PHA.1
20021107,WINN
20021107,CR
20021107,S.1
20021107,UCL
20021107,MAY.2
20021107,G.1
20021107,T.2
20021107,GP.1
20021107,DAN
20021107,MYG.1
20021107,NAV
20021107,PGL.1
20021107,PD
20021107,0033A
20021107,WWY
20021107,UIS
20021107,HPC
20021107,GM
20021107,IR
20021107,CBE
20021107,WYE
20021107,SGP
20021107,BRK3
20021107,KODK
20021107,ITT
20021107,CEG
20021107,GR
20021107,KHC
20021107,JCP
20021107,BEAM
20021107,MWV
20021107,AA.3
20021107,PBI
20021107,BHI
20021107,DD
20021107,PCG
20021107,SHW
20021107,CMI
20021107,EMR
20021107,SLB
20021107,TEK.1
20021107,AVP
20021107,CSX
20021107,DAL
20021107,MDP
20021107,CLX
20021107,GIS
20021107,SUN.1
20021107,NEM
20021107,MCD
20021107,HLT
20021107,OMX
20021107,LLY
20021107,ACV.1
20021107,MDR
20021107,BAX
20021107,BDX
20021107,BC
20021107,RSHCQ
20021107,JNJ
20021107,GPC
20021107,HPQ
20021107,TNB
20021107,LPX
20021107,ABI.3
20021107,WMB
20021107,BCR
20021107,KRI
20021107,TGNA
20021107,IFF
20021107,BDK
20021107,AXP
20021107,CI
20021107,JPM
20021107,TAP
20021107,DIS
20021107,DUK
20021107,NEE
20021107,LNC
20021107,BAC
20021107,WFC
20021107,SPC.2
20021107,JP.1
20021107,MEL.3
20021107,SAF
20021107,BUD.2
20021107,CB.1
20021107,AET
20021107,TGT
20021107,INTC
20021107,NSM.2
20021107,CTX.2
20021107,DJ
20021107,BMS
20021107,TXT
20021107,ATI
20021107,THC
20021107,VFC
20021107,WBA
20021107,AIG
20021107,FLR
20021107,FDX
20021107,PCAR
20021107,ADP
20021107,SFA.1
20021107,GWW
20021107,MAS
20021107,DXC
20021107,ADM
20021107,HSH
20021107,MAT
20021107,WEN.2
20021107,BAC2
20021107,WMT
20021107,SNA
20021107,SWK
20021107,ROH
20021107,BF.B
20021107,AAPL
20021107,OXY
20021107,R
20021107,EC.2
20021107,CAG
20021107,LB
20021107,1231B
20021107,VZ
20021107,T
20021107,BLS
20021107,Q.2
20021107,LOW
20021107,PHM
20021107,HES
20021107,AMD
20021107,LMT
20021107,RRD
20021107,HAS
20021107,BLL
20021107,KMG.1
20021107,KATE
20021107,ABS.1
20021107,ANDW
20021107,NYT
20021107,SVU
20021107,RDC
20021107,APD
20021107,NUE
20021107,PKI
20021107,NOC
20021107,CNP
20021107,TJX
20021107,DOV
20021107,PH
20021107,TRCO
20021107,ITW
20021107,DLX
20021107,JCI
20021107,6583B
20021107,GPS
20021107,JWN
20021107,MDT
20021107,DDS
20021107,HRB
20021107,SYY
20021107,TIN
20021107,RBK
20021107,UST.1
20021107,CA
20021107,MMC
20021107,AVY
20021107,PLL.1
20021107,HD
20021107,PNC
20021107,ONE.1
20021107,C
20021107,STI
20021107,GDW
20021107,WOR
20021107,MIL.2
20021107,FNMA
20021107,NKE
20021107,FBF
20021107,ECL
20021107,WB.3
20021107,KBH
20021107,NWL
20021107,TMK
20021107,CCTYQ
20021107,TYC
20021107,S
20021107,ORCL
20021107,ASH
20021107,GAS.2
20021107,DUK8
20021107,AM.1
20021107,STJ
20021107,ADSK
20021107,CZR
20021107,CTB
20021107,5938B
20021107,MRO
20021107,X
20021107,AEE
20021107,NOVL
20021107,GLK.1
20021107,AMGN
20021107,FMCC
20021107,AGN.2
20021107,KRB
20021107,LIN
20021107,JAVA
20021107,IPG
20021107,HCA
20021107,COST
20021107,BR.2
20021107,CSCO
20021107,CMCSA
20021107,EMN
20021107,KEY
20021107,UNM
20021107,MSFT
20021107,LUV
20021107,UNH
20021107,CBS
20021107,SIAL
20021107,MU
20021107,FDC
20021107,NCC
20021107,DUK6
20021107,AT.2
20021107,BSX
20021107,AMAT
20021107,BK
20021107,CAR
20021107,L
20021107,DRI
20021107,TLAB
20021107,ALL
20021107,FCX
20021107,MS
20021107,M
20021107,PPL
20021107,CMA
20021107,HUM
20021107,LSI.1
20021107,HIG
20021107,FITB
20021107,EMC
20021107,AON
20021107,TUP
20021107,MTG
20021107,DELL
20021107,LU
20021107,IMS
20021107,MBI
20021107,GDT
20021107,TMO
20021107,AZO
20021107,EHC
20021107,PTC
20021107,ADBE
20021107,CAH
20021107,SCHW
20021107,PVN
20021107,CFC.3
20021107,EFX
20021107,WAMUQ
20021107,APA
20021107,APC
20021107,PGR
20021107,HBAN
20021107,STT
20021107,IHRTQ
20021107,KLAC
20021107,YUM
20021107,SNV
20021107,BBT
20021107,CINF
20021107,OMC
20021107,LEHMQ
20021107,BIG
20021107,NTRS
20021107,SEE
20021107,NXTL
20021107,GTW
20021107,BEN
20021107,MAR
20021107,COF
20021107,BSC.1
20021107,NAVI
20021107,DG
20021107,WM
20021107,EDS.
20021107,KSS
20021107,RF
20021107,HCR
20021107,PAYX
20021107,UPC.
20021107,BMC
20021107,AES
20021107,PSFT.
20021107,SPLS
20021107,CCEP
20021107,SWY
20021107,DHR
