date,ticker
20170223,ABT
20170223,HON
20170223,AEP
20170223,BA
20170223,BMY
20170223,CPB
20170223,CAT
20170223,CVX
20170223,KO
20170223,CL
20170223,ED
20170223,GLW
20170223,DE
20170223,DTE
20170223,D
20170223,DWDP
20170223,ETN
20170223,XOM
20170223,F
20170223,GD
20170223,GE
20170223,GT
20170223,HAL
20170223,HSY
20170223,IBM
20170223,IP
20170223,K
20170223,KMB
20170223,KR
20170223,SPGI
20170223,CVS
20170223,MRK
20170223,ETR
20170223,MMM
20170223,MSI
20170223,NSC
20170223,XEL
20170223,FE
20170223,PPG
20170223,SRE
20170223,PEP
20170223,PFE
20170223,EXC
20170223,MO
20170223,COP
20170223,PG
20170223,PEG
20170223,RTN
20170223,ROK
20170223,EIX
20170223,SO
20170223,TXN
20170223,UNP
20170223,UTX
20170223,WY
20170223,WHR
20170223,XRX
20170223,PBI
20170223,BHI
20170223,DD
20170223,PCG
20170223,SHW
20170223,CMI
20170223,EMR
20170223,SLB
20170223,CSX
20170223,CLX
20170223,GIS
20170223,NEM
20170223,MCD
20170223,LLY
20170223,BAX
20170223,BDX
20170223,JNJ
20170223,GPC
20170223,HPQ
20170223,WMB
20170223,BCR
20170223,TGNA
20170223,IFF
20170223,AXP
20170223,CI
20170223,JPM
20170223,TAP
20170223,DIS
20170223,DUK
20170223,NEE
20170223,LNC
20170223,BAC
20170223,WFC
20170223,AET
20170223,TGT
20170223,INTC
20170223,TXT
20170223,VFC
20170223,WBA
20170223,AIG
20170223,FLR
20170223,FDX
20170223,PCAR
20170223,ADP
20170223,GWW
20170223,MAS
20170223,ADM
20170223,MAT
20170223,WMT
20170223,SNA
20170223,SWK
20170223,BF.B
20170223,AAPL
20170223,OXY
20170223,R
20170223,CAG
20170223,LB
20170223,VZ
20170223,T
20170223,LOW
20170223,PHM
20170223,HES
20170223,LMT
20170223,HAS
20170223,BLL
20170223,APD
20170223,NUE
20170223,PKI
20170223,NOC
20170223,CNP
20170223,TJX
20170223,DOV
20170223,PH
20170223,ITW
20170223,JCI
20170223,GPS
20170223,JWN
20170223,MDT
20170223,HRB
20170223,SYY
20170223,CA
20170223,MMC
20170223,AVY
20170223,HD
20170223,PNC
20170223,C
20170223,STI
20170223,NKE
20170223,ECL
20170223,NWL
20170223,TMK
20170223,ORCL
20170223,ADSK
20170223,MRO
20170223,AEE
20170223,AMGN
20170223,LIN
20170223,IPG
20170223,COST
20170223,CSCO
20170223,EMN
20170223,KEY
20170223,UNM
20170223,MSFT
20170223,LUV
20170223,UNH
20170223,CBS
20170223,MU
20170223,BSX
20170223,AMAT
20170223,BK
20170223,L
20170223,DRI
20170223,ALL
20170223,FCX
20170223,MS
20170223,M
20170223,PPL
20170223,CMA
20170223,HUM
20170223,HIG
20170223,FITB
20170223,AON
20170223,TMO
20170223,AZO
20170223,ADBE
20170223,CAH
20170223,SCHW
20170223,EFX
20170223,APA
20170223,APC
20170223,PGR
