date,ticker
20100111,ABT
20100111,HON
20100111,AEP
20100111,BA
20100111,BMY
20100111,CPB
20100111,CAT
20100111,CVX
20100111,KO
20100111,CL
20100111,ED
20100111,GLW
20100111,DE
20100111,DTE
20100111,D
20100111,DWDP
20100111,ETN
20100111,XOM
20100111,F
20100111,GD
20100111,GE
20100111,GT
20100111,HAL
20100111,HSY
20100111,IBM
20100111,IP
20100111,K
20100111,KMB
20100111,KR
20100111,SPGI
20100111,CVS
20100111,MRK
20100111,ETR
20100111,MMM
20100111,MSI
20100111,NSC
20100111,XEL
20100111,FE
20100111,PPG
20100111,SRE
20100111,PEP
20100111,PFE
20100111,EXC
20100111,MO
20100111,COP
20100111,PG
20100111,PEG
20100111,RTN
20100111,ROK
20100111,EIX
20100111,SO
20100111,TXN
20100111,UNP
20100111,UTX
20100111,WY
20100111,WHR
20100111,XRX
20100111,BRK3
20100111,KODK
20100111,ITT
20100111,CEG
20100111,GR
20100111,KHC
20100111,JCP
20100111,BEAM
20100111,MWV
20100111,AA.3
20100111,PBI
20100111,BHI
20100111,DD
20100111,PCG
20100111,SHW
20100111,CMI
20100111,EMR
20100111,SLB
20100111,AVP
20100111,CSX
20100111,MDP
20100111,CLX
20100111,GIS
20100111,SUN.1
20100111,NEM
20100111,MCD
20100111,LLY
20100111,BAX
20100111,BDX
20100111,RSHCQ
20100111,JNJ
20100111,GPC
20100111,HPQ
20100111,WMB
20100111,BCR
20100111,TGNA
20100111,IFF
20100111,BDK
20100111,AXP
20100111,CI
20100111,JPM
20100111,TAP
20100111,DIS
20100111,DUK
20100111,NEE
20100111,LNC
20100111,BAC
20100111,WFC
20100111,CB.1
20100111,AET
20100111,TGT
20100111,INTC
20100111,NSM.2
20100111,BMS
20100111,TXT
20100111,ATI
20100111,THC
20100111,VFC
20100111,WBA
20100111,AIG
20100111,FLR
20100111,FDX
20100111,PCAR
20100111,ADP
20100111,GWW
20100111,MAS
20100111,DXC
20100111,ADM
20100111,HSH
20100111,MAT
20100111,WMT
20100111,SNA
20100111,SWK
20100111,BF.B
20100111,AAPL
20100111,OXY
20100111,R
20100111,CAG
20100111,LB
20100111,VZ
20100111,T
20100111,Q.2
20100111,LOW
20100111,PHM
20100111,HES
20100111,AMD
20100111,LMT
20100111,RRD
20100111,HAS
20100111,BLL
20100111,NYT
20100111,SVU
20100111,RDC
20100111,APD
20100111,NUE
20100111,PKI
20100111,NOC
20100111,CNP
20100111,TJX
20100111,DOV
20100111,PH
20100111,ITW
20100111,JCI
20100111,GPS
20100111,JWN
20100111,MDT
20100111,HRB
20100111,SYY
20100111,CA
20100111,MMC
20100111,AVY
20100111,PLL.1
20100111,HD
20100111,PNC
20100111,C
20100111,STI
20100111,MIL.2
20100111,NKE
20100111,ECL
20100111,NWL
20100111,TMK
20100111,S
20100111,ORCL
20100111,GAS.2
20100111,DUK8
20100111,STJ
20100111,ADSK
20100111,MRO
20100111,X
20100111,AEE
20100111,NOVL
20100111,AMGN
20100111,AGN.2
20100111,LIN
20100111,JAVA
20100111,IPG
20100111,COST
20100111,CSCO
20100111,EMN
20100111,KEY
20100111,UNM
20100111,MSFT
20100111,LUV
20100111,UNH
20100111,CBS
20100111,SIAL
20100111,MU
20100111,BSX
20100111,AMAT
20100111,BK
20100111,L
20100111,DRI
20100111,TLAB
20100111,ALL
20100111,FCX
20100111,MS
20100111,M
20100111,PPL
20100111,CMA
20100111,HUM
20100111,LSI.1
20100111,HIG
20100111,FITB
20100111,EMC
20100111,AON
20100111,DELL
20100111,IMS
20100111,TMO
20100111,AZO
20100111,ADBE
20100111,CAH
20100111,SCHW
20100111,EFX
20100111,APA
20100111,APC
20100111,PGR
20100111,HBAN
20100111,STT
20100111,KLAC
20100111,YUM
20100111,BBT
20100111,CINF
20100111,OMC
20100111,BIG
20100111,NTRS
20100111,SEE
20100111,BEN
20100111,MAR
20100111,COF
20100111,NAVI
20100111,WM
20100111,KSS
20100111,RF
20100111,PAYX
20100111,BMC
20100111,AES
20100111,SPLS
20100111,CCEP
20100111,SWY
20100111,DHR
20100111,CCL
20100111,USB
20100111,CPWR.1
20100111,TWX
20100111,MCK
20100111,CTL
20100111,AGN
20100111,CMS
20100111,AFL
20100111,ODP
20100111,NTAP
20100111,BBY
20100111,VMC
20100111,QCOM
20100111,LXK
20100111,BBBY
20100111,PNW
20100111,ADI
20100111,TROW
20100111,LEG
20100111,EP
20100111,PTV
20100111,XLNX
20100111,TER
20100111,CTXS
20100111,MOLX
20100111,AABA
20100111,HOG
20100111,LLTC
20100111,ALTR.1
20100111,A
20100111,SBUX
20100111,NVLS.1
20100111,TIF
20100111,BRCM
20100111,JNS
20100111,VIAV
20100111,DVN
20100111,MCO
20100111,KG
20100111,NBR
20100111,NI
20100111,EOG
20100111,HOT
20100111,FRX
20100111,RHI
20100111,INTU
20100111,MET
20100111,AYE
20100111,SYK
20100111,QLGC
20100111,JBL
20100111,FTR
20100111,CTAS
20100111,FISV
20100111,PBG
20100111,MWW
20100111,ZION
20100111,COL
20100111,FDO
20100111,ZBH
20100111,ABC
20100111,IGT.1
20100111,XL
20100111,TE
20100111,NVDA
20100111,EQR
20100111,GENZ
20100111,WAT
20100111,PCL
20100111,MI.1
20100111,FHN
20100111,BJS.1
20100111,APOL
20100111,SPG
20100111,UPS
20100111,EA
20100111,EBAY
20100111,GS
20100111,PRU
20100111,PFG
20100111,ANTM
20100111,MON
20100111,TRV
20100111,RAI
20100111,CMCSA
20100111,DGX
20100111,AN
20100111,AIV
20100111,MKC
20100111,SYMC
20100111,FII
20100111,PLD
20100111,MHS
20100111,ESRX
20100111,BIIB
20100111,MTB
20100111,ETFC
20100111,ACS
20100111,MYL
20100111,VLO
20100111,HSP
20100111,GILD
20100111,TPR
20100111,LH
20100111,LLL
20100111,FOXA
20100111,XTO
20100111,NOV
20100111,SHLDQ
20100111,STZ
20100111,DHI
20100111,TSN
20100111,VNO
20100111,MUR
20100111,PSA
20100111,CVH
20100111,AMP
20100111,LEN
20100111,PDCO
20100111,AMZN
20100111,GNW
20100111,VIAB
20100111,WFM
20100111,EL
20100111,VRSN
20100111,HAR
20100111,CHK
20100111,KIM
20100111,BXP
20100111,GOOGL
20100111,DF
20100111,SNDK
20100111,LM
20100111,JNPR
20100111,CNX
20100111,WIN
20100111,WYND
20100111,CME
20100111,WU
20100111,SII
20100111,CELG
20100111,FIS
20100111,CBRE
20100111,CTSH
20100111,BTU
20100111,STR
20100111,DTV.2
20100111,SE.7
20100111,AVB
20100111,RL
20100111,VAR
20100111,HCBK
20100111,WEC3
20100111,CHRW
20100111,HST
20100111,ANF
20100111,MDLZ
20100111,AIZ
20100111,SUNEQ
20100111,PCP
20100111,DFS
20100111,AKAM
20100111,JEF
20100111,MCHP
20100111,ICE
20100111,ANDV
20100111,TDC
20100111,EXPE
20100111,NBL
20100111,EXPD
20100111,NYX
20100111,JEC
20100111,TIE
20100111,POM
20100111,AMT
20100111,GME
20100111,RRC
20100111,GHC
20100111,TSS
20100111,CAM
20100111,HCP
20100111,PM
20100111,ISRG
20100111,SWN
20100111,LO
20100111,COG
20100111,MEE
20100111,AKS
20100111,SNI
20100111,MA
20100111,DVA
20100111,IVZ
20100111,CF
20100111,FAST
20100111,CRM
20100111,HRS
20100111,PXD
20100111,APH
20100111,FLS
20100111,DPS
20100111,NDAQ
20100111,WEC
20100111,SJM
20100111,PBCT
20100111,XRAY
20100111,WYNN
20100111,CEPH
20100111,SRCL
20100111,LIFE.3
20100111,DNB
20100111,RSG
20100111,EQT
20100111,MFE
20100111,FLIR
20100111,OI
20100111,SCG
20100111,IRM
20100111,WELL
20100111,DO
20100111,HRL
20100111,VTR
20100111,ES
20100111,ORLY
20100111,TWC
20100111,DNR
20100111,FTI.1
20100111,ATGE
20100111,PCS
20100111,WDC
20100111,PWR
20100111,RHT
20100111,FMC
20100111,CFN
20100111,ARG
20100111,FSLR
20100111,BKNG
20100111,ROST
20100111,V
20100111,LDOS
20100111,CLF
20100111,MJN
20100111,ROP
